review_id,employee_id,review_year,rating,score,goals_met_pct,manager_recommendation,review_date
460,239,2023,Meets,3.0,70.1,Retain,2023-11-02
461,239,2024,Exceeds,4.7,59.3,Promote,2024-11-04
462,239,2025,Exceeds,4.3,95.3,Promote,2025-12-11
463,241,2023,Exceeds,4.7,43.5,Promote,2023-12-20
464,241,2024,Below,1.9,59.6,PIP,2024-11-22
465,241,2025,Exceeds,4.2,40.3,Retain,2025-12-16
466,243,2023,Exceeds,4.3,69.9,Retain,2023-11-03
467,244,2025,Meets,3.4,79.5,Retain,2025-11-28
468,245,2023,Exceeds,4.9,49.7,Retain,2023-11-02
469,245,2024,Exceeds,4.2,65.7,Promote,2024-11-13
470,245,2025,Meets,3.9,93.1,Retain,2025-11-22
471,246,2023,Exceeds,5.0,60.9,Retain,2023-11-09
472,246,2024,Meets,3.8,96.7,Retain,2024-12-27
473,246,2025,Exceeds,4.3,63.5,Promote,2025-12-20
474,247,2023,PIP,1.1,54.0,Exit,2023-12-12
475,248,2023,Exceeds,4.4,64.2,Promote,2023-11-05
476,248,2024,Meets,3.1,95.1,Retain,2024-11-05
477,248,2025,Meets,3.5,84.9,Retain,2025-11-09
478,249,2023,Meets,2.9,55.0,Retain,2023-12-06
479,249,2024,Meets,3.1,42.4,Retain,2024-11-20
480,249,2025,Meets,3.2,76.9,Retain,2025-12-08
481,250,2025,Below,1.9,92.1,PIP,2025-12-07
482,251,2023,Meets,3.9,40.7,Retain,2023-11-04
483,252,2023,Meets,3.0,68.6,Retain,2023-12-10
484,252,2024,Meets,2.8,55.9,Retain,2024-11-15
485,252,2025,Below,2.3,59.1,PIP,2025-11-05
486,253,2023,Exceeds,4.9,59.6,Retain,2023-11-19
487,253,2024,Exceeds,4.7,58.6,Promote,2024-12-11
488,253,2025,Meets,3.0,72.2,Retain,2025-11-24
489,254,2023,Below,2.1,88.6,Retain,2023-11-16
490,254,2024,Below,1.9,67.2,PIP,2024-12-05
491,254,2025,Exceeds,4.2,42.7,Promote,2025-12-17
492,255,2023,Meets,3.3,95.5,Retain,2023-12-26
493,255,2024,PIP,1.1,68.8,Exit,2024-11-26
494,255,2025,Below,2.4,50.1,Retain,2025-11-04
495,256,2023,Meets,3.5,91.1,Retain,2023-11-21
496,256,2024,Below,1.9,67.7,PIP,2024-11-25
497,256,2025,Exceeds,4.6,45.0,Promote,2025-11-15
498,257,2023,Below,2.0,85.5,PIP,2023-12-17
499,257,2024,Meets,3.3,67.9,Retain,2024-12-26
500,257,2025,Meets,3.9,74.5,Retain,2025-12-10
501,258,2023,PIP,1.7,97.8,Exit,2023-12-14
502,258,2024,Below,2.0,80.4,PIP,2024-12-03
503,258,2025,PIP,1.1,99.9,PIP,2025-12-01
504,259,2023,Meets,3.3,98.1,Retain,2023-12-16
505,259,2024,Meets,3.3,82.2,Retain,2024-11-03
506,259,2025,Below,2.1,98.8,PIP,2025-11-10
507,260,2023,Exceeds,4.9,97.7,Retain,2023-12-14
508,260,2024,Meets,3.3,48.7,Retain,2024-12-27
509,260,2025,Exceeds,4.2,42.4,Promote,2025-12-01
510,262,2023,Meets,3.7,54.2,Retain,2023-12-25
511,262,2024,Exceeds,4.1,94.2,Retain,2024-12-08
512,262,2025,Below,2.5,81.0,Retain,2025-11-08
513,263,2023,Meets,3.7,55.1,Retain,2023-11-16
514,263,2024,Meets,3.9,99.6,Retain,2024-11-14
515,263,2025,Meets,2.9,68.1,Retain,2025-11-23
516,264,2023,Meets,3.2,84.1,Retain,2023-12-17
517,264,2024,Exceeds,4.7,59.3,Retain,2024-11-07
518,264,2025,Meets,3.1,64.6,Retain,2025-11-15
519,265,2023,Meets,3.2,69.7,Retain,2023-12-28
520,265,2024,Meets,3.0,56.7,Retain,2024-11-19
521,265,2025,Meets,3.9,41.6,Retain,2025-11-19
522,266,2023,Meets,2.8,58.2,Retain,2023-12-21
523,266,2024,Exceeds,4.3,58.9,Retain,2024-12-21
524,266,2025,Below,2.6,47.1,PIP,2025-11-11
525,267,2023,Exceeds,4.3,64.6,Promote,2023-12-10
526,267,2024,Below,1.9,99.0,Retain,2024-12-28
527,267,2025,Meets,3.2,61.3,Retain,2025-11-05
528,268,2023,Meets,3.0,73.0,Retain,2023-11-21
529,268,2024,Below,2.6,69.4,PIP,2024-12-06
530,268,2025,Below,1.9,74.0,PIP,2025-12-12
531,270,2023,Meets,3.5,49.7,Retain,2023-11-20
532,270,2024,Meets,3.2,57.5,Retain,2024-11-24
533,270,2025,Meets,3.5,57.8,Retain,2025-11-01
534,271,2024,Exceeds,4.2,95.4,Retain,2024-11-03
535,271,2025,Meets,2.9,63.9,Retain,2025-11-10
536,272,2024,Meets,3.1,60.8,Retain,2024-11-12
537,272,2025,Exceeds,4.3,63.2,Retain,2025-12-05
538,273,2023,Meets,3.8,93.5,Retain,2023-12-17
539,273,2024,Meets,3.1,59.2,Retain,2024-12-09
540,273,2025,Meets,3.4,96.9,Retain,2025-11-26
541,274,2023,Meets,3.4,57.6,Retain,2023-12-27
542,274,2024,Exceeds,4.8,70.6,Retain,2024-12-16
543,274,2025,Meets,3.0,91.7,Retain,2025-12-18
544,276,2023,Below,2.7,80.4,Retain,2023-11-25
545,276,2024,Meets,3.8,88.6,Retain,2024-11-03
546,276,2025,Meets,3.6,84.4,Retain,2025-12-23
547,277,2023,Meets,3.7,71.3,Retain,2023-11-19
548,277,2024,Below,2.2,98.9,Retain,2024-12-16
549,277,2025,Exceeds,4.5,98.9,Promote,2025-12-02
550,278,2023,Meets,3.9,48.7,Retain,2023-12-26
551,278,2024,Exceeds,4.7,49.7,Promote,2024-11-16
552,278,2025,Meets,3.0,60.7,Retain,2025-12-25
553,279,2023,Exceeds,4.8,49.2,Retain,2023-11-12
554,279,2024,Meets,3.5,58.1,Retain,2024-12-15
555,279,2025,Exceeds,4.3,70.1,Promote,2025-12-20
556,281,2023,Exceeds,4.0,56.0,Promote,2023-11-18
557,281,2024,Meets,3.0,71.2,Retain,2024-11-27
558,281,2025,Below,2.6,54.8,Retain,2025-12-01
559,282,2023,Exceeds,4.7,44.4,Promote,2023-11-27
560,282,2024,Meets,3.5,83.2,Retain,2024-11-28
561,282,2025,Below,2.4,71.1,Retain,2025-11-01
562,284,2023,Meets,3.5,97.3,Retain,2023-11-11
563,285,2023,Below,2.4,84.9,Retain,2023-11-27
564,285,2024,Exceeds,4.9,97.4,Retain,2024-12-19
565,285,2025,Meets,3.7,65.8,Retain,2025-12-17
566,286,2025,Meets,3.8,53.4,Retain,2025-11-17
567,287,2023,Meets,3.8,47.1,Retain,2023-12-16
568,287,2024,Meets,3.7,81.6,Retain,2024-12-05
569,287,2025,Meets,3.6,87.6,Retain,2025-11-12
570,288,2023,Meets,2.8,49.6,Retain,2023-11-10
571,288,2024,Exceeds,4.4,68.7,Promote,2024-12-06
572,288,2025,Meets,3.2,93.6,Retain,2025-12-23
573,289,2023,PIP,1.3,40.7,Exit,2023-11-03
574,289,2024,Meets,3.2,63.6,Retain,2024-11-28
575,289,2025,Exceeds,5.0,45.2,Promote,2025-12-08
576,290,2023,Meets,3.8,49.4,Retain,2023-12-03
577,290,2024,Meets,3.6,60.9,Retain,2024-12-19
578,290,2025,Meets,2.9,98.5,Retain,2025-12-06
579,291,2023,Exceeds,4.3,74.3,Promote,2023-11-04
580,292,2023,Exceeds,4.4,50.1,Promote,2023-12-24
581,293,2023,Exceeds,4.4,50.7,Promote,2023-12-06
582,293,2024,Below,2.7,81.0,Retain,2024-11-02
583,293,2025,Meets,3.7,47.3,Retain,2025-11-06
584,294,2023,PIP,1.2,45.9,PIP,2023-12-15
585,294,2024,Meets,3.0,64.7,Retain,2024-11-01
586,294,2025,Meets,3.3,54.8,Retain,2025-12-26
587,295,2024,Meets,3.3,79.0,Retain,2024-11-17
588,295,2025,Meets,3.6,41.1,Retain,2025-12-02
589,296,2025,Meets,3.4,61.8,Retain,2025-12-24
590,298,2023,Meets,3.1,79.9,Retain,2023-11-03
591,298,2024,Exceeds,4.2,91.1,Promote,2024-11-20
592,298,2025,Below,2.6,84.3,Retain,2025-11-03
593,301,2024,Meets,2.9,96.9,Retain,2024-12-18
594,301,2025,Meets,2.9,86.7,Retain,2025-11-20
595,302,2023,Exceeds,4.5,98.5,Promote,2023-11-23
596,302,2024,Meets,3.0,52.1,Retain,2024-11-22
597,302,2025,Meets,3.8,91.7,Retain,2025-11-26
598,304,2023,Meets,3.8,88.4,Retain,2023-11-26
599,304,2024,Below,2.0,59.9,PIP,2024-12-26
600,304,2025,Below,2.5,41.8,Retain,2025-12-20
601,305,2023,Meets,2.8,88.3,Retain,2023-11-26
602,305,2024,Meets,3.8,66.6,Retain,2024-12-10
603,305,2025,PIP,1.2,74.8,Exit,2025-11-16
604,308,2023,Meets,3.7,53.5,Retain,2023-12-19
605,308,2024,Exceeds,4.8,94.8,Retain,2024-11-19
606,308,2025,Exceeds,4.5,88.7,Retain,2025-11-05
607,311,2023,Meets,3.5,49.1,Retain,2023-11-06
608,311,2024,Meets,3.0,97.8,Retain,2024-12-11
609,311,2025,Below,2.0,42.9,Retain,2025-12-26
610,312,2025,Meets,2.9,82.6,Retain,2025-11-15
611,313,2023,Below,2.2,53.1,PIP,2023-12-01
612,313,2024,Exceeds,4.9,94.7,Retain,2024-12-28
613,313,2025,Exceeds,4.4,54.5,Retain,2025-11-04
614,315,2023,Meets,3.5,75.2,Retain,2023-12-08
615,315,2024,Meets,3.0,59.9,Retain,2024-12-04
616,315,2025,Exceeds,4.5,42.9,Promote,2025-11-14
617,316,2023,Exceeds,4.9,68.3,Promote,2023-12-02
618,316,2024,Exceeds,4.8,80.7,Promote,2024-12-20
619,316,2025,Exceeds,4.8,64.0,Retain,2025-12-09
620,317,2024,Meets,3.5,94.5,Retain,2024-12-06
621,317,2025,Below,1.9,59.3,PIP,2025-11-09
622,319,2023,Meets,3.0,60.2,Retain,2023-12-04
623,319,2024,Meets,3.2,57.8,Retain,2024-11-21
624,319,2025,Exceeds,4.8,72.1,Retain,2025-12-01
625,320,2024,Below,2.1,83.7,PIP,2024-11-01
626,320,2025,Meets,3.6,58.1,Retain,2025-12-12
627,321,2023,Exceeds,4.7,86.9,Retain,2023-12-17
628,321,2024,Meets,3.8,90.0,Retain,2024-11-08
629,321,2025,Meets,3.8,64.7,Retain,2025-11-26
630,322,2025,Meets,3.7,99.2,Retain,2025-11-27
631,323,2023,Meets,3.1,48.6,Retain,2023-11-20
632,323,2024,Exceeds,4.9,81.9,Promote,2024-11-21
633,323,2025,Meets,3.3,56.5,Retain,2025-11-14
634,324,2023,Meets,3.0,84.8,Retain,2023-11-23
635,324,2024,Exceeds,4.2,65.9,Retain,2024-12-09
636,324,2025,Meets,2.9,87.0,Retain,2025-12-22
637,325,2023,Meets,3.8,63.1,Retain,2023-11-10
638,325,2024,Exceeds,4.1,87.9,Retain,2024-12-14
639,326,2023,Meets,3.0,84.1,Retain,2023-12-10
640,326,2024,Meets,3.3,79.3,Retain,2024-11-25
641,326,2025,Meets,3.6,66.0,Retain,2025-11-18
642,327,2023,Exceeds,4.9,98.6,Promote,2023-12-02
643,327,2024,Meets,3.7,81.1,Retain,2024-11-20
644,328,2023,Exceeds,4.3,65.7,Promote,2023-12-15
645,328,2024,Meets,2.9,99.2,Retain,2024-11-19
646,328,2025,Meets,3.7,78.1,Retain,2025-11-17
647,329,2023,Exceeds,4.6,61.3,Promote,2023-11-09
648,329,2024,Meets,3.8,48.1,Retain,2024-12-15
649,329,2025,Meets,3.4,71.6,Retain,2025-12-11
650,330,2023,Meets,3.3,79.9,Retain,2023-11-11
651,330,2024,Exceeds,4.7,97.3,Retain,2024-11-19
652,330,2025,Meets,3.7,76.8,Retain,2025-12-25
653,331,2023,Below,2.4,64.5,PIP,2023-11-27
654,331,2024,Meets,3.5,62.2,Retain,2024-12-08
655,331,2025,Below,2.1,91.3,Retain,2025-11-04
656,333,2023,Below,2.5,56.2,Retain,2023-11-06
657,333,2024,Below,2.3,98.2,PIP,2024-11-19
658,333,2025,Below,2.6,46.7,PIP,2025-11-25
659,335,2023,Meets,3.0,97.0,Retain,2023-12-14
660,335,2024,Meets,3.6,85.5,Retain,2024-11-25
661,335,2025,Exceeds,4.4,51.4,Promote,2025-11-26
662,336,2023,Meets,3.0,86.2,Retain,2023-12-18
663,336,2024,Meets,3.5,52.1,Retain,2024-12-08
664,336,2025,Meets,2.9,49.6,Retain,2025-12-16
665,337,2023,Exceeds,4.6,41.4,Promote,2023-12-03
666,337,2024,Meets,3.6,61.3,Retain,2024-11-10
667,338,2024,Meets,3.6,98.6,Retain,2024-12-24
668,338,2025,Meets,3.3,74.3,Retain,2025-11-18
669,340,2023,Below,2.7,58.8,Retain,2023-11-03
670,340,2024,Meets,3.8,88.0,Retain,2024-11-05
671,340,2025,Below,1.8,95.8,PIP,2025-12-17
672,341,2025,Meets,3.7,44.5,Retain,2025-12-22
673,343,2023,Meets,3.5,55.1,Retain,2023-12-28
674,343,2024,Meets,3.9,99.6,Retain,2024-11-22
675,343,2025,Meets,3.8,61.3,Retain,2025-11-02
676,344,2023,Meets,3.2,75.2,Retain,2023-12-08
677,344,2024,Exceeds,4.1,51.4,Retain,2024-12-26
678,344,2025,Meets,3.3,44.8,Retain,2025-11-28
679,345,2023,Meets,3.1,77.7,Retain,2023-11-06
680,346,2023,Meets,3.4,47.9,Retain,2023-12-23
681,346,2024,Exceeds,4.1,46.2,Retain,2024-12-19
682,346,2025,Exceeds,4.2,88.4,Retain,2025-11-21
683,347,2023,Exceeds,4.2,74.1,Promote,2023-11-24
684,347,2024,Exceeds,4.4,87.3,Promote,2024-11-11
685,347,2025,Exceeds,4.5,54.3,Promote,2025-12-16
686,348,2023,Meets,3.7,82.3,Retain,2023-11-22
687,348,2024,Meets,3.2,63.7,Retain,2024-12-14
688,348,2025,Exceeds,4.2,46.4,Promote,2025-12-08
689,349,2023,Exceeds,4.8,56.6,Promote,2023-12-11
690,349,2024,Meets,3.6,51.5,Retain,2024-11-21
691,349,2025,Meets,3.4,85.2,Retain,2025-12-17
692,350,2024,Meets,3.6,78.2,Retain,2024-12-24
693,350,2025,Meets,3.2,58.4,Retain,2025-12-06
694,351,2024,Exceeds,4.5,80.2,Promote,2024-11-10
695,351,2025,PIP,1.4,73.3,PIP,2025-12-11
696,352,2023,Meets,3.8,91.5,Retain,2023-11-06
697,352,2024,Meets,3.5,80.2,Retain,2024-12-23
698,352,2025,Meets,3.7,48.6,Retain,2025-11-13
699,353,2023,Exceeds,4.1,53.4,Promote,2023-12-14
700,353,2024,Meets,3.7,54.1,Retain,2024-12-10
701,353,2025,Meets,3.7,50.9,Retain,2025-11-07
702,354,2023,PIP,1.3,86.2,Exit,2023-11-03
703,354,2024,Exceeds,4.2,96.9,Retain,2024-11-15
704,354,2025,Meets,3.1,93.5,Retain,2025-11-20
705,355,2023,PIP,1.0,71.6,PIP,2023-11-28
706,355,2024,PIP,1.6,43.1,Exit,2024-11-08
707,355,2025,Meets,3.6,98.3,Retain,2025-11-03
708,356,2023,PIP,1.6,48.6,Exit,2023-12-09
709,356,2024,Meets,3.1,85.7,Retain,2024-12-13
710,356,2025,Meets,3.6,59.4,Retain,2025-12-21
711,358,2023,Meets,3.3,78.1,Retain,2023-11-07
712,358,2024,Meets,2.9,49.0,Retain,2024-12-26
713,358,2025,Meets,3.1,81.8,Retain,2025-11-24
714,359,2024,Meets,2.9,91.3,Retain,2024-12-07
715,359,2025,Meets,3.7,85.9,Retain,2025-12-06
716,360,2023,Meets,3.7,98.5,Retain,2023-11-01
717,360,2024,PIP,1.3,93.2,Exit,2024-12-06
718,360,2025,Meets,2.8,88.5,Retain,2025-11-04
719,361,2025,Meets,3.2,82.3,Retain,2025-11-20
720,362,2023,Exceeds,4.8,58.7,Promote,2023-11-01
721,362,2024,Meets,3.2,71.3,Retain,2024-12-07
722,362,2025,Meets,2.9,46.2,Retain,2025-12-02
723,363,2024,PIP,1.1,94.7,PIP,2024-11-26
724,363,2025,Meets,3.3,72.9,Retain,2025-12-04
725,365,2023,Meets,3.2,56.1,Retain,2023-11-22
726,365,2024,Below,2.5,46.3,PIP,2024-12-24
727,365,2025,Meets,2.9,94.7,Retain,2025-12-02
728,366,2024,Meets,3.1,77.2,Retain,2024-12-15
729,366,2025,Below,2.2,66.4,Retain,2025-11-13
730,367,2023,Meets,3.0,76.3,Retain,2023-11-28
731,367,2024,Meets,3.7,40.6,Retain,2024-11-14
732,367,2025,Exceeds,4.2,64.2,Retain,2025-11-22
733,370,2023,Meets,3.2,45.2,Retain,2023-11-22
734,370,2024,Below,2.6,62.1,PIP,2024-11-26
735,370,2025,Meets,3.7,79.7,Retain,2025-11-11
736,371,2023,Meets,3.6,93.9,Retain,2023-12-06
737,371,2024,Meets,3.2,87.4,Retain,2024-12-19
738,372,2025,Meets,3.2,71.9,Retain,2025-12-26
739,373,2023,Meets,3.6,74.6,Retain,2023-11-02
740,373,2024,Meets,2.9,51.4,Retain,2024-11-22
741,375,2024,Exceeds,4.7,60.2,Retain,2024-12-13
742,375,2025,Meets,3.5,45.3,Retain,2025-11-24
743,376,2023,Meets,3.9,74.1,Retain,2023-11-26
744,376,2024,Meets,3.4,57.7,Retain,2024-12-07
745,376,2025,Meets,3.2,65.2,Retain,2025-12-02
746,377,2023,Below,2.0,70.9,PIP,2023-12-23
747,377,2024,Exceeds,4.4,92.7,Retain,2024-12-28
748,377,2025,Exceeds,4.4,99.3,Retain,2025-11-01
749,378,2025,Exceeds,4.4,87.6,Promote,2025-11-21
750,379,2024,Below,2.1,68.4,PIP,2024-12-13
751,379,2025,Exceeds,4.3,85.6,Promote,2025-11-19
752,380,2023,Meets,3.0,68.6,Retain,2023-12-01
753,380,2024,Meets,3.4,43.2,Retain,2024-11-01
754,380,2025,Meets,3.4,77.7,Retain,2025-11-27
755,381,2023,Below,2.2,50.0,PIP,2023-11-22
756,381,2024,Exceeds,4.4,60.4,Retain,2024-11-04
757,382,2024,Meets,3.0,41.9,Retain,2024-11-11
758,382,2025,Meets,3.8,40.4,Retain,2025-12-24
759,385,2024,PIP,1.1,88.6,PIP,2024-12-28
760,385,2025,Meets,3.7,72.9,Retain,2025-12-01
761,386,2023,Exceeds,4.5,57.8,Promote,2023-11-07
762,386,2024,Exceeds,4.1,63.0,Retain,2024-11-24
763,386,2025,Meets,3.4,66.8,Retain,2025-11-24
764,388,2023,Exceeds,4.7,44.4,Retain,2023-11-11
765,388,2024,PIP,1.1,42.4,PIP,2024-11-20
766,388,2025,Meets,3.5,75.0,Retain,2025-12-17
767,389,2023,Below,2.3,77.1,Retain,2023-11-10
768,389,2024,Meets,3.6,44.9,Retain,2024-12-15
769,389,2025,Meets,3.0,64.3,Retain,2025-11-06
770,390,2024,Meets,3.1,52.3,Retain,2024-11-04
771,390,2025,Meets,3.8,69.9,Retain,2025-11-27
772,391,2023,Exceeds,4.8,76.7,Retain,2023-11-07
773,391,2024,Meets,3.1,45.0,Retain,2024-12-11
774,391,2025,Meets,3.8,72.0,Retain,2025-11-08
775,393,2023,Meets,3.8,90.0,Retain,2023-11-10
776,393,2024,Meets,3.2,93.9,Retain,2024-11-07
777,393,2025,Below,2.6,46.8,PIP,2025-12-04
778,395,2023,Meets,3.4,47.1,Retain,2023-12-01
779,395,2024,Meets,3.2,57.1,Retain,2024-12-23
780,398,2023,Meets,2.9,76.0,Retain,2023-11-22
781,398,2024,Exceeds,4.2,87.4,Promote,2024-12-22
782,398,2025,Exceeds,4.2,99.6,Promote,2025-11-01
783,399,2023,Meets,2.8,94.7,Retain,2023-12-05
784,401,2024,Below,2.6,55.3,PIP,2024-12-26
785,401,2025,Below,2.6,65.6,PIP,2025-12-03
786,402,2023,Below,2.4,72.1,Retain,2023-11-15
787,402,2024,Exceeds,4.2,56.0,Promote,2024-11-04
788,402,2025,Exceeds,4.1,68.5,Retain,2025-12-12
789,403,2023,Meets,3.2,70.5,Retain,2023-12-17
790,403,2024,Meets,3.1,48.2,Retain,2024-12-16
791,403,2025,Meets,3.0,84.4,Retain,2025-12-07
792,404,2024,Meets,2.9,86.8,Retain,2024-11-14
793,404,2025,Meets,3.8,93.0,Retain,2025-12-27
794,405,2023,Meets,3.4,77.4,Retain,2023-12-26
795,405,2024,Meets,3.8,66.5,Retain,2024-11-14
796,405,2025,PIP,1.6,81.4,PIP,2025-11-26
797,406,2023,Exceeds,4.9,85.5,Promote,2023-12-06
798,406,2024,Meets,3.1,52.8,Retain,2024-11-14
799,406,2025,Meets,2.9,70.1,Retain,2025-12-13
800,407,2023,Meets,3.3,93.6,Retain,2023-12-06
801,407,2024,Meets,3.6,82.9,Retain,2024-12-05
802,407,2025,Exceeds,4.6,85.6,Retain,2025-12-04
803,408,2023,Meets,2.9,42.3,Retain,2023-11-01
804,408,2024,Meets,3.4,97.5,Retain,2024-11-12
805,408,2025,Meets,3.8,82.3,Retain,2025-12-22
806,409,2023,Meets,3.0,94.9,Retain,2023-11-01
807,409,2024,PIP,1.2,68.4,Exit,2024-11-15
808,409,2025,Meets,3.8,74.4,Retain,2025-12-13
809,411,2025,Below,2.5,58.7,Retain,2025-11-14
810,414,2023,Exceeds,4.0,93.2,Promote,2023-12-01
811,415,2023,Meets,3.3,91.6,Retain,2023-11-23
812,415,2024,Meets,3.5,92.3,Retain,2024-11-06
813,415,2025,Below,2.4,69.6,PIP,2025-12-28
814,416,2025,Meets,3.3,87.2,Retain,2025-12-23
815,417,2023,Meets,3.8,52.6,Retain,2023-12-15
816,417,2024,Exceeds,4.5,43.4,Retain,2024-12-27
817,417,2025,Meets,3.4,87.9,Retain,2025-12-02
818,419,2023,Meets,3.2,79.1,Retain,2023-11-28
819,419,2024,Below,2.6,41.0,PIP,2024-11-01
820,419,2025,Meets,3.1,43.1,Retain,2025-11-21
821,420,2023,Below,1.9,71.4,Retain,2023-11-24
822,420,2024,Meets,3.7,69.3,Retain,2024-12-13
823,420,2025,Meets,3.3,91.2,Retain,2025-11-01
824,422,2024,Meets,3.0,44.7,Retain,2024-12-13
825,422,2025,Exceeds,4.6,51.0,Retain,2025-11-10
826,423,2023,Below,2.2,64.9,PIP,2023-12-02
827,423,2024,PIP,1.2,75.8,Exit,2024-11-18
828,423,2025,Below,2.5,47.8,Retain,2025-12-14
829,425,2023,Exceeds,4.3,42.3,Retain,2023-12-11
830,425,2024,Meets,3.8,62.9,Retain,2024-12-12
831,425,2025,Meets,2.9,79.4,Retain,2025-12-02
832,426,2025,Meets,3.1,68.1,Retain,2025-12-13
833,427,2024,Below,2.0,96.2,PIP,2024-11-02
834,427,2025,Meets,3.3,93.7,Retain,2025-12-23
835,428,2025,Meets,3.7,79.4,Retain,2025-11-28
836,430,2023,Meets,3.2,62.6,Retain,2023-12-17
837,430,2024,Meets,3.3,83.6,Retain,2024-12-13
838,430,2025,Meets,3.2,57.4,Retain,2025-11-06
839,431,2023,Exceeds,4.9,98.5,Promote,2023-11-10
840,431,2024,Below,2.4,51.5,PIP,2024-12-02
841,431,2025,Exceeds,4.2,90.4,Retain,2025-12-06
842,432,2023,Meets,3.8,67.1,Retain,2023-12-27
843,432,2024,Exceeds,4.6,87.5,Promote,2024-11-09
844,432,2025,Meets,2.9,72.7,Retain,2025-11-15
845,433,2023,Meets,3.7,65.7,Retain,2023-12-13
846,433,2024,Below,2.7,96.2,Retain,2024-11-22
847,433,2025,Meets,3.4,79.6,Retain,2025-12-04
848,434,2023,Meets,3.0,55.5,Retain,2023-12-19
849,434,2024,Meets,2.9,40.7,Retain,2024-12-04
850,434,2025,Meets,2.8,57.7,Retain,2025-12-23
851,435,2023,Meets,3.9,61.9,Retain,2023-12-07
852,435,2024,Exceeds,4.8,47.0,Retain,2024-11-10
853,435,2025,Below,2.5,45.1,PIP,2025-11-21
854,436,2023,Meets,3.0,98.9,Retain,2023-12-12
855,436,2024,Meets,3.2,85.1,Retain,2024-11-16
856,436,2025,Exceeds,4.3,40.8,Retain,2025-11-11
857,437,2023,Below,2.6,78.3,PIP,2023-12-28
858,437,2024,Meets,3.8,86.5,Retain,2024-12-14
859,437,2025,Meets,3.6,55.9,Retain,2025-12-17
860,438,2024,Meets,3.6,54.0,Retain,2024-11-08
861,438,2025,Exceeds,4.5,83.9,Promote,2025-12-13
862,439,2025,Meets,2.9,91.7,Retain,2025-11-07
863,440,2023,Meets,3.7,88.9,Retain,2023-12-13
864,440,2024,Meets,3.8,50.8,Retain,2024-11-26
865,440,2025,Exceeds,4.3,50.2,Promote,2025-12-26
866,442,2023,Below,2.5,53.0,PIP,2023-12-16
867,442,2024,Below,2.2,58.0,Retain,2024-12-13
868,442,2025,Below,2.6,94.7,Retain,2025-12-03
869,443,2023,Meets,2.8,77.1,Retain,2023-12-19
870,443,2024,Below,2.4,75.2,Retain,2024-11-12
871,443,2025,PIP,1.3,84.9,Exit,2025-11-25
872,444,2023,Meets,3.3,56.2,Retain,2023-11-01
873,444,2024,Meets,3.4,92.5,Retain,2024-12-11
874,445,2025,Exceeds,4.3,49.1,Promote,2025-11-23
875,446,2023,Meets,3.2,94.9,Retain,2023-12-10
876,446,2024,Meets,3.4,92.9,Retain,2024-12-01
877,446,2025,Below,1.8,53.6,Retain,2025-11-23
878,447,2023,Meets,3.5,82.4,Retain,2023-11-20
879,447,2024,Meets,3.2,75.6,Retain,2024-11-21
880,447,2025,PIP,1.2,49.9,PIP,2025-12-17
881,448,2025,Meets,3.1,45.8,Retain,2025-11-25
882,449,2023,Meets,3.6,41.4,Retain,2023-11-07
883,449,2024,Meets,3.1,60.7,Retain,2024-12-18
884,449,2025,Meets,3.8,75.4,Retain,2025-11-20
885,451,2023,Meets,2.8,46.6,Retain,2023-12-12
886,451,2024,Meets,3.6,84.5,Retain,2024-12-28
887,451,2025,Meets,3.6,76.7,Retain,2025-12-11
888,452,2024,Meets,3.4,88.1,Retain,2024-12-03
889,452,2025,PIP,1.1,93.7,PIP,2025-12-07
890,453,2025,Exceeds,4.5,81.0,Promote,2025-12-10
891,454,2023,Below,2.6,49.3,Retain,2023-12-15
892,454,2024,Exceeds,4.0,43.4,Promote,2024-12-09
893,454,2025,Meets,3.8,63.6,Retain,2025-11-01
894,457,2024,PIP,1.1,41.1,PIP,2024-12-25
895,457,2025,Meets,3.4,76.6,Retain,2025-12-05
896,458,2023,Below,2.4,95.8,Retain,2023-11-23
897,458,2024,Meets,3.0,82.2,Retain,2024-12-07
898,458,2025,Exceeds,4.3,62.4,Promote,2025-11-06
899,459,2025,Meets,2.9,78.9,Retain,2025-11-08
900,460,2023,Meets,3.4,82.6,Retain,2023-11-14
901,460,2024,Below,2.5,78.5,PIP,2024-11-27
902,460,2025,Meets,3.8,73.5,Retain,2025-11-10
903,462,2025,Meets,3.8,99.7,Retain,2025-11-21
904,465,2023,Meets,2.8,96.4,Retain,2023-12-23
905,465,2024,Meets,3.6,55.2,Retain,2024-12-11
906,465,2025,Meets,3.2,71.2,Retain,2025-12-02
907,466,2023,Meets,3.9,41.8,Retain,2023-12-27
908,466,2024,Below,2.0,41.1,PIP,2024-12-19
909,466,2025,Meets,3.5,83.2,Retain,2025-11-23
910,467,2023,Meets,3.8,83.2,Retain,2023-11-20
911,467,2024,PIP,1.1,84.6,PIP,2024-11-04
912,467,2025,Meets,3.8,48.9,Retain,2025-11-25
913,468,2023,Meets,3.1,75.2,Retain,2023-12-20
914,468,2024,Exceeds,4.4,47.2,Promote,2024-11-12
915,468,2025,Exceeds,4.8,44.7,Retain,2025-12-28
916,469,2023,PIP,1.3,45.1,PIP,2023-11-13
917,469,2024,Below,2.0,50.8,Retain,2024-12-22
918,469,2025,PIP,1.4,90.4,PIP,2025-11-04
919,470,2023,Exceeds,4.1,87.7,Promote,2023-12-22
